GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,NAME_E,AF49E001
G08010100028014,2012-2016,Colorado,8,Pueblo County,101,2801,4,"Block Group 4, Census Tract 28.01, Pueblo County, Colorado",
G08010100028015,2012-2016,Colorado,8,Pueblo County,101,2801,5,"Block Group 5, Census Tract 28.01, Pueblo County, Colorado",43639
G08010100028021,2012-2016,Colorado,8,Pueblo County,101,2802,1,"Block Group 1, Census Tract 28.02, Pueblo County, Colorado",54896
G08010100028022,2012-2016,Colorado,8,Pueblo County,101,2802,2,"Block Group 2, Census Tract 28.02, Pueblo County, Colorado",36250
G08010100028023,2012-2016,Colorado,8,Pueblo County,101,2802,3,"Block Group 3, Census Tract 28.02, Pueblo County, Colorado",34583
G08010100028041,2012-2016,Colorado,8,Pueblo County,101,2804,1,"Block Group 1, Census Tract 28.04, Pueblo County, Colorado",51250
G08010100028042,2012-2016,Colorado,8,Pueblo County,101,2804,2,"Block Group 2, Census Tract 28.04, Pueblo County, Colorado",63355
G08010100028043,2012-2016,Colorado,8,Pueblo County,101,2804,3,"Block Group 3, Census Tract 28.04, Pueblo County, Colorado",77891
G08010100028061,2012-2016,Colorado,8,Pueblo County,101,2806,1,"Block Group 1, Census Tract 28.06, Pueblo County, Colorado",68173
G08010100028062,2012-2016,Colorado,8,Pueblo County,101,2806,2,"Block Group 2, Census Tract 28.06, Pueblo County, Colorado",64861
G08010100028063,2012-2016,Colorado,8,Pueblo County,101,2806,3,"Block Group 3, Census Tract 28.06, Pueblo County, Colorado",69531
G08010100028071,2012-2016,Colorado,8,Pueblo County,101,2807,1,"Block Group 1, Census Tract 28.07, Pueblo County, Colorado",48205
G08010100028072,2012-2016,Colorado,8,Pueblo County,101,2807,2,"Block Group 2, Census Tract 28.07, Pueblo County, Colorado",54550
G08010100028073,2012-2016,Colorado,8,Pueblo County,101,2807,3,"Block Group 3, Census Tract 28.07, Pueblo County, Colorado",58529
G08010100028081,2012-2016,Colorado,8,Pueblo County,101,2808,1,"Block Group 1, Census Tract 28.08, Pueblo County, Colorado",95357
G08010100028082,2012-2016,Colorado,8,Pueblo County,101,2808,2,"Block Group 2, Census Tract 28.08, Pueblo County, Colorado",78098
G08010100029011,2012-2016,Colorado,8,Pueblo County,101,2901,1,"Block Group 1, Census Tract 29.01, Pueblo County, Colorado",19977
G08010100029012,2012-2016,Colorado,8,Pueblo County,101,2901,2,"Block Group 2, Census Tract 29.01, Pueblo County, Colorado",33854
G08010100029031,2012-2016,Colorado,8,Pueblo County,101,2903,1,"Block Group 1, Census Tract 29.03, Pueblo County, Colorado",49886
G08010100029032,2012-2016,Colorado,8,Pueblo County,101,2903,2,"Block Group 2, Census Tract 29.03, Pueblo County, Colorado",71765
G08010100029061,2012-2016,Colorado,8,Pueblo County,101,2906,1,"Block Group 1, Census Tract 29.06, Pueblo County, Colorado",76026
G08010100029062,2012-2016,Colorado,8,Pueblo County,101,2906,2,"Block Group 2, Census Tract 29.06, Pueblo County, Colorado",76563
G08010100029111,2012-2016,Colorado,8,Pueblo County,101,2911,1,"Block Group 1, Census Tract 29.11, Pueblo County, Colorado",78883
G08010100029121,2012-2016,Colorado,8,Pueblo County,101,2912,1,"Block Group 1, Census Tract 29.12, Pueblo County, Colorado",52722
G08010100029131,2012-2016,Colorado,8,Pueblo County,101,2913,1,"Block Group 1, Census Tract 29.13, Pueblo County, Colorado",62813
G08010100029132,2012-2016,Colorado,8,Pueblo County,101,2913,2,"Block Group 2, Census Tract 29.13, Pueblo County, Colorado",76432
G08010100029141,2012-2016,Colorado,8,Pueblo County,101,2914,1,"Block Group 1, Census Tract 29.14, Pueblo County, Colorado",69000
G08010100029142,2012-2016,Colorado,8,Pueblo County,101,2914,2,"Block Group 2, Census Tract 29.14, Pueblo County, Colorado",40648
G08010100029151,2012-2016,Colorado,8,Pueblo County,101,2915,1,"Block Group 1, Census Tract 29.15, Pueblo County, Colorado",58438
G08010100029161,2012-2016,Colorado,8,Pueblo County,101,2916,1,"Block Group 1, Census Tract 29.16, Pueblo County, Colorado",40625
G08010100029162,2012-2016,Colorado,8,Pueblo County,101,2916,2,"Block Group 2, Census Tract 29.16, Pueblo County, Colorado",26328
G08010100029171,2012-2016,Colorado,8,Pueblo County,101,2917,1,"Block Group 1, Census Tract 29.17, Pueblo County, Colorado",72000
G08010100029181,2012-2016,Colorado,8,Pueblo County,101,2918,1,"Block Group 1, Census Tract 29.18, Pueblo County, Colorado",64408
G08010100029182,2012-2016,Colorado,8,Pueblo County,101,2918,2,"Block Group 2, Census Tract 29.18, Pueblo County, Colorado",64281
G08010100030011,2012-2016,Colorado,8,Pueblo County,101,3001,1,"Block Group 1, Census Tract 30.01, Pueblo County, Colorado",41250
G08010100030041,2012-2016,Colorado,8,Pueblo County,101,3004,1,"Block Group 1, Census Tract 30.04, Pueblo County, Colorado",98750
G08010100030042,2012-2016,Colorado,8,Pueblo County,101,3004,2,"Block Group 2, Census Tract 30.04, Pueblo County, Colorado",94375
G08010100031031,2012-2016,Colorado,8,Pueblo County,101,3103,1,"Block Group 1, Census Tract 31.03, Pueblo County, Colorado",47072
G08010100031032,2012-2016,Colorado,8,Pueblo County,101,3103,2,"Block Group 2, Census Tract 31.03, Pueblo County, Colorado",30781
G08010100031041,2012-2016,Colorado,8,Pueblo County,101,3104,1,"Block Group 1, Census Tract 31.04, Pueblo County, Colorado",50729
G08010100031042,2012-2016,Colorado,8,Pueblo County,101,3104,2,"Block Group 2, Census Tract 31.04, Pueblo County, Colorado",63833
G08010100031043,2012-2016,Colorado,8,Pueblo County,101,3104,3,"Block Group 3, Census Tract 31.04, Pueblo County, Colorado",70000
G08010100031051,2012-2016,Colorado,8,Pueblo County,101,3105,1,"Block Group 1, Census Tract 31.05, Pueblo County, Colorado",75000
G08010100031052,2012-2016,Colorado,8,Pueblo County,101,3105,2,"Block Group 2, Census Tract 31.05, Pueblo County, Colorado",67326
G08010100031053,2012-2016,Colorado,8,Pueblo County,101,3105,3,"Block Group 3, Census Tract 31.05, Pueblo County, Colorado",56071
G08010100031061,2012-2016,Colorado,8,Pueblo County,101,3106,1,"Block Group 1, Census Tract 31.06, Pueblo County, Colorado",57632
G08010100032001,2012-2016,Colorado,8,Pueblo County,101,3200,1,"Block Group 1, Census Tract 32, Pueblo County, Colorado",72138
G08010100032002,2012-2016,Colorado,8,Pueblo County,101,3200,2,"Block Group 2, Census Tract 32, Pueblo County, Colorado",41894
G08010100032003,2012-2016,Colorado,8,Pueblo County,101,3200,3,"Block Group 3, Census Tract 32, Pueblo County, Colorado",44926
G08010100035001,2012-2016,Colorado,8,Pueblo County,101,3500,1,"Block Group 1, Census Tract 35, Pueblo County, Colorado",20263
G08010100035002,2012-2016,Colorado,8,Pueblo County,101,3500,2,"Block Group 2, Census Tract 35, Pueblo County, Colorado",15529
G08010100036001,2012-2016,Colorado,8,Pueblo County,101,3600,1,"Block Group 1, Census Tract 36, Pueblo County, Colorado",28696
G08010100036002,2012-2016,Colorado,8,Pueblo County,101,3600,2,"Block Group 2, Census Tract 36, Pueblo County, Colorado",35208
G08010109801001,2012-2016,Colorado,8,Pueblo County,101,980100,1,"Block Group 1, Census Tract 9801, Pueblo County, Colorado",
G08010309511001,2012-2016,Colorado,8,Rio Blanco County,103,951100,1,"Block Group 1, Census Tract 9511, Rio Blanco County, Colorado",51250
G08010309511002,2012-2016,Colorado,8,Rio Blanco County,103,951100,2,"Block Group 2, Census Tract 9511, Rio Blanco County, Colorado",39348
G08010309511003,2012-2016,Colorado,8,Rio Blanco County,103,951100,3,"Block Group 3, Census Tract 9511, Rio Blanco County, Colorado",40380
G08010309511004,2012-2016,Colorado,8,Rio Blanco County,103,951100,4,"Block Group 4, Census Tract 9511, Rio Blanco County, Colorado",70074
G08010309512001,2012-2016,Colorado,8,Rio Blanco County,103,951200,1,"Block Group 1, Census Tract 9512, Rio Blanco County, Colorado",66250
G08010309512002,2012-2016,Colorado,8,Rio Blanco County,103,951200,2,"Block Group 2, Census Tract 9512, Rio Blanco County, Colorado",53910
G08010309512003,2012-2016,Colorado,8,Rio Blanco County,103,951200,3,"Block Group 3, Census Tract 9512, Rio Blanco County, Colorado",80882
G08010509767001,2012-2016,Colorado,8,Rio Grande County,105,976700,1,"Block Group 1, Census Tract 9767, Rio Grande County, Colorado",42132
G08010509767002,2012-2016,Colorado,8,Rio Grande County,105,976700,2,"Block Group 2, Census Tract 9767, Rio Grande County, Colorado",32270
G08010509767003,2012-2016,Colorado,8,Rio Grande County,105,976700,3,"Block Group 3, Census Tract 9767, Rio Grande County, Colorado",33582
G08010509767004,2012-2016,Colorado,8,Rio Grande County,105,976700,4,"Block Group 4, Census Tract 9767, Rio Grande County, Colorado",41115
G08010509768001,2012-2016,Colorado,8,Rio Grande County,105,976800,1,"Block Group 1, Census Tract 9768, Rio Grande County, Colorado",29483
G08010509768002,2012-2016,Colorado,8,Rio Grande County,105,976800,2,"Block Group 2, Census Tract 9768, Rio Grande County, Colorado",27772
G08010509770001,2012-2016,Colorado,8,Rio Grande County,105,977000,1,"Block Group 1, Census Tract 9770, Rio Grande County, Colorado",52500
G08010509770002,2012-2016,Colorado,8,Rio Grande County,105,977000,2,"Block Group 2, Census Tract 9770, Rio Grande County, Colorado",55283
G08010509770003,2012-2016,Colorado,8,Rio Grande County,105,977000,3,"Block Group 3, Census Tract 9770, Rio Grande County, Colorado",46107
G08010509770004,2012-2016,Colorado,8,Rio Grande County,105,977000,4,"Block Group 4, Census Tract 9770, Rio Grande County, Colorado",64464
G08010700001001,2012-2016,Colorado,8,Routt County,107,100,1,"Block Group 1, Census Tract 1, Routt County, Colorado",77417
G08010700001002,2012-2016,Colorado,8,Routt County,107,100,2,"Block Group 2, Census Tract 1, Routt County, Colorado",56563
G08010700002001,2012-2016,Colorado,8,Routt County,107,200,1,"Block Group 1, Census Tract 2, Routt County, Colorado",41875
G08010700002002,2012-2016,Colorado,8,Routt County,107,200,2,"Block Group 2, Census Tract 2, Routt County, Colorado",63571
G08010700003001,2012-2016,Colorado,8,Routt County,107,300,1,"Block Group 1, Census Tract 3, Routt County, Colorado",50000
G08010700003002,2012-2016,Colorado,8,Routt County,107,300,2,"Block Group 2, Census Tract 3, Routt County, Colorado",67399
G08010700004001,2012-2016,Colorado,8,Routt County,107,400,1,"Block Group 1, Census Tract 4, Routt County, Colorado",111932
G08010700004002,2012-2016,Colorado,8,Routt County,107,400,2,"Block Group 2, Census Tract 4, Routt County, Colorado",76250
G08010700005001,2012-2016,Colorado,8,Routt County,107,500,1,"Block Group 1, Census Tract 5, Routt County, Colorado",50313
G08010700005002,2012-2016,Colorado,8,Routt County,107,500,2,"Block Group 2, Census Tract 5, Routt County, Colorado",51840
G08010700005003,2012-2016,Colorado,8,Routt County,107,500,3,"Block Group 3, Census Tract 5, Routt County, Colorado",90583
G08010700005004,2012-2016,Colorado,8,Routt County,107,500,4,"Block Group 4, Census Tract 5, Routt County, Colorado",76114
G08010700006001,2012-2016,Colorado,8,Routt County,107,600,1,"Block Group 1, Census Tract 6, Routt County, Colorado",62125
G08010700006002,2012-2016,Colorado,8,Routt County,107,600,2,"Block Group 2, Census Tract 6, Routt County, Colorado",87857
G08010700007001,2012-2016,Colorado,8,Routt County,107,700,1,"Block Group 1, Census Tract 7, Routt County, Colorado",44974
G08010700007002,2012-2016,Colorado,8,Routt County,107,700,2,"Block Group 2, Census Tract 7, Routt County, Colorado",42283
G08010700007003,2012-2016,Colorado,8,Routt County,107,700,3,"Block Group 3, Census Tract 7, Routt County, Colorado",56250
G08010700008001,2012-2016,Colorado,8,Routt County,107,800,1,"Block Group 1, Census Tract 8, Routt County, Colorado",49545
G08010700008002,2012-2016,Colorado,8,Routt County,107,800,2,"Block Group 2, Census Tract 8, Routt County, Colorado",65000
G08010909776001,2012-2016,Colorado,8,Saguache County,109,977600,1,"Block Group 1, Census Tract 9776, Saguache County, Colorado",30764
G08010909776002,2012-2016,Colorado,8,Saguache County,109,977600,2,"Block Group 2, Census Tract 9776, Saguache County, Colorado",33304
G08010909776003,2012-2016,Colorado,8,Saguache County,109,977600,3,"Block Group 3, Census Tract 9776, Saguache County, Colorado",28750
G08010909777001,2012-2016,Colorado,8,Saguache County,109,977700,1,"Block Group 1, Census Tract 9777, Saguache County, Colorado",55682
G08010909777002,2012-2016,Colorado,8,Saguache County,109,977700,2,"Block Group 2, Census Tract 9777, Saguache County, Colorado",43750
G08010909777003,2012-2016,Colorado,8,Saguache County,109,977700,3,"Block Group 3, Census Tract 9777, Saguache County, Colorado",26061
G08011109726001,2012-2016,Colorado,8,San Juan County,111,972600,1,"Block Group 1, Census Tract 9726, San Juan County, Colorado",41250
G08011309681011,2012-2016,Colorado,8,San Miguel County,113,968101,1,"Block Group 1, Census Tract 9681.01, San Miguel County, Colorado",60500
G08011309681012,2012-2016,Colorado,8,San Miguel County,113,968101,2,"Block Group 2, Census Tract 9681.01, San Miguel County, Colorado",64597
G08011309681021,2012-2016,Colorado,8,San Miguel County,113,968102,1,"Block Group 1, Census Tract 9681.02, San Miguel County, Colorado",48611
G08011309681031,2012-2016,Colorado,8,San Miguel County,113,968103,1,"Block Group 1, Census Tract 9681.03, San Miguel County, Colorado",59286
G08011309681032,2012-2016,Colorado,8,San Miguel County,113,968103,2,"Block Group 2, Census Tract 9681.03, San Miguel County, Colorado",69821
G08011309682001,2012-2016,Colorado,8,San Miguel County,113,968200,1,"Block Group 1, Census Tract 9682, San Miguel County, Colorado",51080
G08011509683001,2012-2016,Colorado,8,Sedgwick County,115,968300,1,"Block Group 1, Census Tract 9683, Sedgwick County, Colorado",51250
G08011509683002,2012-2016,Colorado,8,Sedgwick County,115,968300,2,"Block Group 2, Census Tract 9683, Sedgwick County, Colorado",47778
G08011509683003,2012-2016,Colorado,8,Sedgwick County,115,968300,3,"Block Group 3, Census Tract 9683, Sedgwick County, Colorado",39000
G08011700001001,2012-2016,Colorado,8,Summit County,117,100,1,"Block Group 1, Census Tract 1, Summit County, Colorado",124861
G08011700001002,2012-2016,Colorado,8,Summit County,117,100,2,"Block Group 2, Census Tract 1, Summit County, Colorado",49975
G08011700001003,2012-2016,Colorado,8,Summit County,117,100,3,"Block Group 3, Census Tract 1, Summit County, Colorado",59135
G08011700001004,2012-2016,Colorado,8,Summit County,117,100,4,"Block Group 4, Census Tract 1, Summit County, Colorado",47817
G08011700001005,2012-2016,Colorado,8,Summit County,117,100,5,"Block Group 5, Census Tract 1, Summit County, Colorado",51914
G08011700002001,2012-2016,Colorado,8,Summit County,117,200,1,"Block Group 1, Census Tract 2, Summit County, Colorado",69500
G08011700002002,2012-2016,Colorado,8,Summit County,117,200,2,"Block Group 2, Census Tract 2, Summit County, Colorado",
G08011700002003,2012-2016,Colorado,8,Summit County,117,200,3,"Block Group 3, Census Tract 2, Summit County, Colorado",59375
G08011700002004,2012-2016,Colorado,8,Summit County,117,200,4,"Block Group 4, Census Tract 2, Summit County, Colorado",87917
G08011700002005,2012-2016,Colorado,8,Summit County,117,200,5,"Block Group 5, Census Tract 2, Summit County, Colorado",55455
G08011700003001,2012-2016,Colorado,8,Summit County,117,300,1,"Block Group 1, Census Tract 3, Summit County, Colorado",46118
G08011700003002,2012-2016,Colorado,8,Summit County,117,300,2,"Block Group 2, Census Tract 3, Summit County, Colorado",74569
G08011700003003,2012-2016,Colorado,8,Summit County,117,300,3,"Block Group 3, Census Tract 3, Summit County, Colorado",97647
G08011700003004,2012-2016,Colorado,8,Summit County,117,300,4,"Block Group 4, Census Tract 3, Summit County, Colorado",56500
G08011700004011,2012-2016,Colorado,8,Summit County,117,401,1,"Block Group 1, Census Tract 4.01, Summit County, Colorado",75179
G08011700004012,2012-2016,Colorado,8,Summit County,117,401,2,"Block Group 2, Census Tract 4.01, Summit County, Colorado",88393
G08011700004013,2012-2016,Colorado,8,Summit County,117,401,3,"Block Group 3, Census Tract 4.01, Summit County, Colorado",87850
G08011700004014,2012-2016,Colorado,8,Summit County,117,401,4,"Block Group 4, Census Tract 4.01, Summit County, Colorado",54630
G08011700004021,2012-2016,Colorado,8,Summit County,117,402,1,"Block Group 1, Census Tract 4.02, Summit County, Colorado",97043
G08011700004022,2012-2016,Colorado,8,Summit County,117,402,2,"Block Group 2, Census Tract 4.02, Summit County, Colorado",84375
G08011700004023,2012-2016,Colorado,8,Summit County,117,402,3,"Block Group 3, Census Tract 4.02, Summit County, Colorado",140179
G08011700004024,2012-2016,Colorado,8,Summit County,117,402,4,"Block Group 4, Census Tract 4.02, Summit County, Colorado",74250
G08011900101031,2012-2016,Colorado,8,Teller County,119,10103,1,"Block Group 1, Census Tract 101.03, Teller County, Colorado",67000
G08011900101032,2012-2016,Colorado,8,Teller County,119,10103,2,"Block Group 2, Census Tract 101.03, Teller County, Colorado",87316
G08011900101033,2012-2016,Colorado,8,Teller County,119,10103,3,"Block Group 3, Census Tract 101.03, Teller County, Colorado",59485
G08011900101034,2012-2016,Colorado,8,Teller County,119,10103,4,"Block Group 4, Census Tract 101.03, Teller County, Colorado",106295
